customer_id,customer_since,location,customer_type
C02659,2020-10-28,Lanús,empresa
C00345,2020-06-26,Ituzaingó,empresa
C02038,2022-06-25,Ramos Mejía,empresa
C01261,2025-07-31,Avellaneda,individual
C02846,2023-03-19,Avellaneda,individual
C01104,2020-10-24,Avellaneda,individual
C04015,2023-08-16,Ramos Mejía,individual
C04905,2022-06-05,La Matanza,individual
C00154,2021-03-10,Lomas de Zamora,individual
C04416,2024-06-14,Lomas de Zamora,individual
C03358,2025-08-02,Quilmes,empresa
C01064,2021-07-27,Ituzaingó,empresa
C04678,2021-03-29,CABA,individual
C03002,2020-02-17,Ituzaingó,individual
C00577,2021-02-11,Avellaneda,individual
C01893,2022-09-05,Morón,empresa
C01466,2024-02-01,Quilmes,individual
C03758,2020-02-24,Ituzaingó,individual
C01296,2021-02-26,Morón,individual
C02660,2022-02-24,Morón,individual
C04614,2021-06-06,Tres de Febrero,individual
C03666,2020-05-27,La Matanza,individual
C01107,2023-04-20,Ramos Mejía,individual
C00178,2025-12-15,La Matanza,individual
C01134,2022-01-15,Lomas de Zamora,individual
C04674,2022-07-20,Lanús,individual
C01417,2020-03-19,La Matanza,individual
C04721,2022-12-18,Quilmes,individual
C03558,2021-07-26,Avellaneda,empresa
C03134,2020-01-06,Ramos Mejía,individual
C04116,2020-04-06,Ramos Mejía,individual
C04713,2021-05-29,Avellaneda,individual
C01083,2022-04-02,Quilmes,individual
C01623,2023-12-12,Lomas de Zamora,empresa
C00587,2021-06-21,Tres de Febrero,individual
C03389,2022-05-24,Merlo,individual
C00199,2021-02-08,Ramos Mejía,individual
C00368,2021-10-01,CABA,individual
C00921,2022-07-12,CABA,individual
C02813,2023-06-11,Avellaneda,empresa
C01736,2021-08-30,Ituzaingó,individual
C00151,2022-10-28,Ituzaingó,individual
C02223,2023-10-04,Lanús,individual
C02951,2022-05-28,Quilmes,individual
C03119,2020-10-06,San Justo,empresa
C04355,2020-11-20,CABA,individual
C00177,2023-02-28,San Justo,individual
C04107,2021-10-19,Merlo,individual
C04547,2021-07-02,Ramos Mejía,individual
C00720,2024-07-26,Avellaneda,individual
C02560,2025-10-26,Lanús,individual
C01658,2024-01-29,Merlo,individual
C01190,2021-05-03,La Matanza,individual
C00970,2022-10-21,Merlo,individual
C02486,2021-03-19,Tres de Febrero,empresa
C01514,2023-04-25,Lomas de Zamora,individual
C01892,2020-12-04,CABA,individual
C01127,2025-06-30,San Justo,individual
C03384,2022-03-22,Lanús,empresa
C03599,2021-12-28,Ituzaingó,individual
C00343,2023-05-12,Merlo,individual
C00348,2020-10-10,Lanús,individual
C04229,2022-12-20,Morón,individual
C02343,2024-05-27,Merlo,individual
C04236,2024-08-20,Ituzaingó,individual
C01344,2023-08-22,CABA,individual
C01400,2020-03-14,Ituzaingó,empresa
C00421,2022-05-27,Merlo,individual
C00964,2023-06-02,Quilmes,individual
C04085,2025-03-18,Merlo,individual
C00301,2021-12-14,Tres de Febrero,individual
C03416,2025-08-25,Lanús,empresa
C04606,2025-01-09,Tres de Febrero,individual
C02645,2024-07-29,Lomas de Zamora,individual
C01103,2020-08-21,CABA,empresa
C01713,2021-06-02,Merlo,individual
C02353,2020-01-08,CABA,individual
C02899,2023-03-21,Tres de Febrero,individual
C01474,2023-09-08,Lomas de Zamora,individual
C03809,2020-11-18,Morón,individual
C02085,2025-08-13,CABA,individual
C02731,2022-06-19,Merlo,individual
C02769,2022-02-23,La Matanza,individual
C04399,2022-02-08,Merlo,individual
C02453,2022-09-05,Merlo,empresa
C02526,2022-08-29,Lomas de Zamora,individual
C01947,2022-11-16,La Matanza,individual
C04097,2023-04-03,Ramos Mejía,individual
C01088,2023-05-26,La Matanza,individual
C04265,2020-12-05,Ramos Mejía,empresa
C02348,2020-05-09,CABA,individual
C01291,2023-05-18,Lanús,individual
C01693,2023-06-22,Avellaneda,empresa
C02321,2022-10-16,San Justo,empresa
C04429,2025-04-15,Ramos Mejía,individual
C00441,2020-08-25,La Matanza,individual
C03653,2023-11-13,Lanús,empresa
C04371,2024-08-24,Tres de Febrero,individual
C03837,2024-04-16,Lanús,individual
C01834,2025-04-03,Ituzaingó,individual
C00844,2024-02-27,Ramos Mejía,individual
C02475,2020-04-14,Lanús,individual
C01303,2025-06-09,Ituzaingó,individual
C03532,2023-06-13,Ramos Mejía,individual
C00639,2023-06-03,Morón,individual
C03648,2023-06-05,Lomas de Zamora,individual
C04886,2020-06-04,Lomas de Zamora,individual
C02388,2020-07-18,Lomas de Zamora,individual
C02456,2025-05-02,Quilmes,individual
C02821,2021-09-22,Lomas de Zamora,individual
C02410,2020-03-20,Merlo,empresa
C02943,2024-05-21,Morón,individual
C02607,2024-08-05,San Justo,empresa
C03891,2020-05-19,Quilmes,individual
C01180,2021-10-03,Ituzaingó,individual
C03407,2021-09-25,Morón,individual
C04081,2020-11-21,Morón,individual
C00275,2021-10-10,Avellaneda,individual
C00725,2022-06-11,Avellaneda,individual
C00433,2023-10-16,Ramos Mejía,empresa
C02716,2020-12-18,Quilmes,individual
C04693,2024-10-27,Avellaneda,individual
C03972,2024-02-11,La Matanza,individual
C02302,2025-08-12,La Matanza,empresa
C01239,2022-06-27,La Matanza,empresa
C01482,2025-06-18,Morón,individual
C01263,2025-11-11,Lanús,individual
C00951,2025-11-19,Quilmes,individual
C04363,2023-03-27,Tres de Febrero,individual
C00098,2022-09-15,Merlo,individual
C04353,2025-01-29,Avellaneda,empresa
C04260,2020-12-17,CABA,individual
C00557,2022-02-08,Lomas de Zamora,individual
C04868,2021-09-19,La Matanza,individual
C01065,2020-09-13,Merlo,individual
C02414,2025-06-22,Ituzaingó,individual
C02650,2021-06-23,Lanús,individual
C02726,2020-10-02,Merlo,individual
C01644,2023-04-22,Ramos Mejía,empresa
C01790,2024-10-10,Tres de Febrero,individual
C02053,2022-10-07,Lomas de Zamora,individual
C00310,2020-07-22,Ituzaingó,individual
C04020,2024-04-16,Merlo,empresa
C00575,2023-11-18,Quilmes,empresa
C03950,2023-09-23,Merlo,empresa
C00743,2024-07-03,Merlo,individual
C02376,2023-11-29,Lomas de Zamora,empresa
C03196,2025-01-09,Morón,empresa
C00517,2022-10-27,Lanús,individual
C04286,2022-09-19,Avellaneda,individual
C01160,2023-11-06,San Justo,individual
C01070,2024-02-04,CABA,empresa
C04875,2022-05-10,La Matanza,individual
C03294,2023-08-30,Lomas de Zamora,individual
C00374,2024-03-29,Ituzaingó,individual
C01377,2020-04-26,Lanús,individual
C01093,2021-06-10,Lomas de Zamora,individual
C00060,2023-06-12,Ramos Mejía,individual
C03900,2021-10-10,Lanús,individual
C01430,2023-10-02,Lanús,individual
C00784,2020-01-17,Quilmes,individual
C01587,2021-05-09,San Justo,empresa
C02984,2023-11-06,Merlo,individual
C03713,2022-10-27,Merlo,empresa
C00239,2025-12-18,San Justo,individual
C04856,2022-01-31,Tres de Febrero,empresa
C01885,2022-07-16,Quilmes,individual
C01639,2021-11-15,Quilmes,individual
C01188,2024-03-25,CABA,individual
C01591,2022-01-11,La Matanza,individual
C00489,2020-08-03,La Matanza,individual
C02815,2022-09-13,Ituzaingó,empresa
C04736,2024-03-19,Avellaneda,individual
C01774,2023-09-20,Ituzaingó,individual
C02021,2021-09-13,Tres de Febrero,individual
C00042,2020-06-21,Lomas de Zamora,individual
C00276,2021-04-29,Merlo,individual
C01971,2023-10-03,Lanús,individual
C03763,2020-07-29,Merlo,individual
C03321,2025-09-09,CABA,individual
C02728,2023-02-06,Morón,individual
C04444,2023-08-24,Quilmes,empresa
C02982,2020-12-10,La Matanza,individual
C01955,2020-09-02,Lomas de Zamora,empresa
C01847,2025-04-21,San Justo,individual
C03055,2025-07-30,Ramos Mejía,individual
C04366,2025-05-28,Ituzaingó,individual
C03751,2020-11-27,Tres de Febrero,empresa
C00631,2022-03-26,Avellaneda,individual
C01674,2023-11-22,Lanús,empresa
C01082,2022-08-24,Lanús,individual
C01549,2021-08-31,Quilmes,individual
C03373,2021-04-08,Quilmes,individual
C02130,2020-10-25,San Justo,individual
C01216,2021-04-07,Morón,individual
C04386,2020-01-06,CABA,individual
C01258,2022-02-25,La Matanza,empresa
C02597,2022-02-28,Morón,empresa
C02471,2023-02-20,Lanús,empresa
C03753,2020-03-08,San Justo,individual
C02714,2023-02-14,La Matanza,individual
C04700,2023-06-15,La Matanza,empresa
C00329,2024-12-08,Ramos Mejía,individual
C01806,2024-12-03,Merlo,empresa
C04780,2023-08-07,Ituzaingó,individual
C03650,2021-11-22,La Matanza,individual
C04191,2024-12-17,CABA,individual
C03029,2023-06-16,CABA,individual
C03651,2024-07-01,Lomas de Zamora,individual
C02365,2020-07-25,Quilmes,individual
C04899,2023-02-13,Quilmes,individual
C02748,2024-10-15,Quilmes,individual
C03128,2022-07-07,La Matanza,individual
C02490,2022-07-10,Lanús,individual
C02152,2025-04-06,Avellaneda,empresa
C03418,2024-03-27,Quilmes,individual
C00547,2021-11-21,Lanús,empresa
C01198,2025-03-15,Merlo,individual
C03437,2020-08-23,Ituzaingó,individual
C04210,2021-04-17,CABA,individual
C02591,2024-10-25,Quilmes,individual
C01178,2025-09-26,Tres de Febrero,individual
C01336,2020-03-30,Morón,individual
C04307,2020-04-16,Tres de Febrero,individual
C01076,2025-07-23,Quilmes,individual
C03621,2020-07-10,Morón,individual
C01167,2024-06-13,Quilmes,individual
C00916,2022-01-14,Morón,individual
C04207,2023-01-15,Morón,empresa
C00085,2023-08-20,Ituzaingó,individual
C04102,2023-03-10,Avellaneda,individual
C04333,2021-09-09,Morón,empresa
C04401,2020-05-02,Lanús,empresa
C03889,2025-11-24,Ramos Mejía,individual
C02575,2025-06-19,Merlo,individual
C04565,2021-02-12,Avellaneda,individual
C02556,2020-07-10,Quilmes,individual
C00571,2025-04-18,Lomas de Zamora,individual
C00862,2023-10-19,Merlo,individual
C04838,2025-05-17,La Matanza,empresa
C04768,2024-06-05,Lomas de Zamora,individual
C03314,2022-09-04,La Matanza,individual
C02679,2023-03-27,Ituzaingó,individual
C03818,2023-03-12,Quilmes,empresa
C02577,2023-10-15,CABA,empresa
C02483,2021-07-23,Quilmes,individual
C00897,2023-05-31,La Matanza,individual
C03095,2022-12-30,Morón,individual
C03508,2024-01-06,Lanús,individual
C01923,2024-08-13,Merlo,individual
C00938,2025-03-08,Merlo,individual
C03461,2022-06-30,Merlo,individual
C00183,2020-12-11,Avellaneda,individual
C02454,2020-10-15,Tres de Febrero,empresa
C02173,2024-11-04,La Matanza,individual
C00754,2022-05-20,Quilmes,individual
C03894,2022-08-16,Lomas de Zamora,individual
C02457,2024-03-23,Lanús,individual
C04222,2020-07-21,CABA,individual
C04365,2025-03-06,Quilmes,individual
C01233,2022-03-23,CABA,individual
C01668,2025-07-02,San Justo,individual
C01954,2024-06-13,San Justo,individual
C04587,2022-05-30,Quilmes,individual
C02117,2021-10-17,Lanús,individual
C00454,2020-03-12,Quilmes,individual
C00740,2024-10-08,Tres de Febrero,individual
C00989,2020-02-24,CABA,individual
C03472,2024-05-08,Lanús,empresa
C02974,2021-06-12,CABA,individual
C04963,2023-08-15,Merlo,individual
C01937,2025-06-07,CABA,empresa
C03596,2023-12-28,Lanús,individual
C00823,2022-07-13,Lanús,empresa
C01115,2022-08-28,San Justo,individual
C01293,2024-08-21,Quilmes,individual
C02617,2023-03-12,Tres de Febrero,individual
C02684,2024-07-10,Lomas de Zamora,individual
C03092,2023-01-10,Lanús,individual
C01874,2023-12-15,San Justo,individual
C03286,2020-04-07,Avellaneda,individual
C01665,2022-02-21,Tres de Febrero,individual
C00236,2023-05-31,Lomas de Zamora,individual
C03754,2022-06-11,San Justo,individual
C03257,2021-01-01,Quilmes,individual
C00781,2022-02-04,Ituzaingó,individual
C02903,2020-03-30,Lanús,individual
C03039,2025-04-27,Ituzaingó,individual
C02779,2025-04-04,Merlo,individual
C02134,2025-05-27,Avellaneda,individual
C02161,2022-06-04,Tres de Febrero,individual
C04025,2025-11-30,La Matanza,individual
C01501,2020-09-25,Ituzaingó,individual
C04055,2020-11-04,Lomas de Zamora,individual
C04039,2021-03-11,Ituzaingó,empresa
C02328,2020-04-06,Ramos Mejía,individual
C00034,2023-10-31,Lomas de Zamora,individual
C03230,2023-12-01,Merlo,individual
C03771,2022-07-27,Ituzaingó,empresa
C03712,2022-10-29,Lomas de Zamora,individual
C02318,2023-02-25,La Matanza,individual
C02091,2025-03-04,Lanús,individual
C03183,2024-06-22,Lomas de Zamora,individual
C02541,2025-09-30,Tres de Febrero,individual
C03017,2024-04-22,Lomas de Zamora,individual
C03798,2024-04-18,Lomas de Zamora,individual
C04299,2021-12-26,Ramos Mejía,individual
C02461,2023-12-04,Tres de Febrero,individual
C04658,2024-11-20,San Justo,individual
C03481,2024-08-24,CABA,individual
C04797,2022-11-05,Merlo,individual
C01493,2022-06-15,Avellaneda,individual
C04811,2025-01-30,Ituzaingó,empresa
C00872,2020-06-06,Quilmes,individual
C03988,2024-12-21,Ramos Mejía,individual
C00718,2023-08-29,Quilmes,individual
C01542,2020-08-07,Avellaneda,individual
C04413,2023-06-05,Lomas de Zamora,individual
C00955,2020-01-27,Merlo,individual
C03683,2023-02-22,Avellaneda,individual
C00418,2020-04-30,Ramos Mejía,empresa
C04061,2022-09-17,La Matanza,individual
C04842,2021-11-23,Lanús,individual
C00521,2023-03-28,San Justo,individual
C02841,2024-01-13,Tres de Febrero,empresa
C03838,2022-07-02,Avellaneda,individual
C02952,2025-08-10,Tres de Febrero,empresa
C03956,2021-01-14,Morón,individual
C02940,2024-12-20,Tres de Febrero,individual
C00262,2021-10-04,La Matanza,individual
C01836,2021-08-31,Merlo,individual
C00909,2023-07-05,San Justo,empresa
C01369,2023-12-01,Lomas de Zamora,empresa
C04145,2022-08-15,CABA,individual
C01129,2025-10-23,Merlo,empresa
C02010,2024-02-21,Quilmes,individual
C01870,2025-02-01,Avellaneda,individual
C04239,2020-02-17,Lanús,individual
C03556,2021-02-23,Ituzaingó,empresa
C00474,2021-09-25,Ramos Mejía,empresa
C01204,2024-09-26,Lomas de Zamora,individual
C02741,2023-07-17,Lanús,individual
C04192,2022-06-04,Ramos Mejía,individual
C04424,2022-11-02,Lomas de Zamora,individual
C03056,2024-02-12,Ramos Mejía,individual
C01022,2020-07-08,CABA,individual
C04369,2025-01-04,Merlo,individual
C04771,2021-12-17,La Matanza,individual
C03376,2024-01-24,San Justo,empresa
C03655,2022-04-30,Lomas de Zamora,individual
C04787,2021-10-19,Ituzaingó,empresa
C04011,2020-09-09,Avellaneda,individual
C04205,2023-09-05,Ramos Mejía,individual
C03026,2022-07-12,Ramos Mejía,individual
C02409,2025-04-29,San Justo,individual
C02500,2025-10-21,Quilmes,individual
C04486,2024-12-07,CABA,individual
C03706,2025-08-14,Morón,individual
C01135,2021-05-24,Lomas de Zamora,individual
C04432,2022-09-03,Ituzaingó,individual
C00204,2021-01-23,CABA,empresa
C04439,2025-05-23,Quilmes,individual
C04357,2023-08-10,Avellaneda,individual
C00814,2023-03-25,Merlo,individual
C00223,2025-05-05,Merlo,individual
C02656,2020-09-26,Tres de Febrero,empresa
C04801,2021-09-11,Ramos Mejía,individual
C03808,2023-09-27,Tres de Febrero,individual
C00153,2023-06-02,Lomas de Zamora,individual
C01029,2025-10-17,Avellaneda,empresa
C01667,2023-02-12,Quilmes,individual
C04548,2020-12-14,Lanús,individual
C01372,2022-04-30,Lanús,empresa
C01145,2022-08-06,Lanús,individual
C02608,2024-06-07,Lomas de Zamora,individual
C02015,2020-08-21,Lanús,individual
C01096,2022-01-27,Ituzaingó,individual
C03385,2020-09-29,Ituzaingó,individual
C00636,2020-05-13,San Justo,individual
C02933,2025-04-22,Tres de Febrero,individual
C03642,2024-08-04,Avellaneda,individual
C02484,2024-01-12,Merlo,individual
C04965,2023-03-05,Quilmes,individual
C02273,2024-05-10,Lanús,individual
C04635,2022-07-31,Tres de Febrero,individual
C04669,2020-07-11,San Justo,empresa
C00425,2024-06-13,Morón,individual
C04060,2020-07-30,Quilmes,individual
C03442,2022-06-28,Lanús,individual
C04685,2023-10-23,Quilmes,individual
C02048,2024-04-25,Avellaneda,individual
C00229,2023-11-13,Avellaneda,empresa
C02025,2023-08-24,La Matanza,individual
C03658,2024-07-28,San Justo,individual
C00533,2024-01-14,Tres de Febrero,individual
C00539,2022-03-21,Tres de Febrero,individual
C03368,2024-03-24,La Matanza,individual
C00830,2020-10-20,Ituzaingó,individual
C00842,2021-12-13,CABA,individual
C04169,2024-01-29,Merlo,individual
C01128,2023-10-14,Tres de Febrero,individual
C02931,2021-08-29,San Justo,empresa
C02385,2024-09-29,San Justo,individual
C01649,2025-09-18,Lanús,individual
C03722,2024-03-15,Tres de Febrero,empresa
C01887,2025-01-23,CABA,individual
C00082,2023-06-07,San Justo,empresa
C04798,2020-06-24,Ramos Mejía,empresa
C02147,2021-05-17,San Justo,individual
C02145,2021-11-12,Quilmes,empresa
C01404,2024-06-30,Ramos Mejía,individual
C01072,2023-03-19,La Matanza,individual
C02004,2020-02-10,CABA,individual
C02685,2022-11-09,Merlo,individual
C04785,2023-05-04,Morón,individual
C04167,2023-01-21,Quilmes,individual
C03063,2023-05-04,Morón,individual
C03285,2024-05-23,CABA,individual
C01921,2025-12-14,Tres de Febrero,individual
C03065,2021-08-08,Quilmes,individual
C03831,2023-05-09,Avellaneda,individual
C00203,2024-06-12,Tres de Febrero,individual
C00676,2021-08-07,San Justo,individual
C02480,2020-08-24,Lanús,individual
C04450,2025-05-14,Ramos Mejía,empresa
C03309,2022-05-23,Lanús,individual
C01865,2021-08-16,CABA,empresa
C03840,2024-05-29,Avellaneda,individual
C03422,2023-09-19,Lomas de Zamora,individual
C04731,2024-05-24,Avellaneda,individual
C03434,2020-11-24,CABA,individual
C00522,2024-09-04,Merlo,empresa
C02496,2020-01-19,Merlo,individual
C04943,2020-09-15,San Justo,empresa
C02326,2025-01-24,Merlo,individual
C04248,2024-09-19,Ituzaingó,individual
C00908,2020-03-12,Lanús,individual
C01692,2023-07-08,San Justo,individual
C00061,2025-03-31,Lanús,individual
C04308,2020-11-09,La Matanza,individual
C02359,2021-08-16,Merlo,individual
C03370,2025-11-19,Quilmes,individual
C02671,2024-05-11,San Justo,empresa
C01593,2024-01-11,Avellaneda,individual
C02680,2025-09-08,CABA,individual
C03586,2024-05-21,La Matanza,individual
C04973,2024-11-11,Morón,individual
C00283,2024-10-08,Quilmes,individual
C00843,2020-12-30,Avellaneda,individual
C03455,2022-02-27,Avellaneda,individual
C01807,2022-06-29,San Justo,individual
C00990,2025-03-10,Merlo,individual
C03023,2024-04-24,Ituzaingó,individual
C00835,2021-04-25,Tres de Febrero,individual
C03184,2020-09-12,La Matanza,empresa
C01905,2024-05-31,Quilmes,empresa
C01017,2022-01-05,Avellaneda,individual
C03069,2021-08-28,CABA,individual
C01951,2022-11-27,Lomas de Zamora,individual
C00325,2022-12-31,Avellaneda,individual
C01687,2023-12-31,Avellaneda,individual
C04982,2024-09-08,Avellaneda,individual
C01423,2021-11-01,Ituzaingó,individual
C01619,2025-01-14,Quilmes,individual
C01650,2021-11-13,Tres de Febrero,individual
C01375,2024-01-28,San Justo,individual
C03949,2020-10-15,La Matanza,empresa
C01604,2025-11-22,Lanús,empresa
C01020,2023-12-12,CABA,individual
C02856,2023-06-25,San Justo,individual
C03474,2024-09-26,Morón,individual
C00232,2024-11-23,Tres de Febrero,individual
C04933,2024-11-27,Ituzaingó,individual
C03149,2024-11-23,Tres de Febrero,individual
C03497,2023-06-29,San Justo,individual
C03372,2021-03-29,San Justo,individual
C03261,2025-09-22,Lanús,individual
C03423,2023-12-06,Quilmes,individual
C01742,2022-12-31,Morón,individual
C03349,2024-10-18,Ramos Mejía,individual
C00703,2020-02-01,Merlo,individual
C03915,2023-08-06,Lomas de Zamora,individual
C03038,2021-09-01,La Matanza,individual
C00469,2024-11-27,Morón,individual
C01138,2022-08-27,San Justo,individual
C02037,2023-10-30,Quilmes,empresa
C02640,2023-02-24,Quilmes,individual
C03640,2025-03-27,Lanús,individual
C02854,2025-04-11,Lomas de Zamora,individual
C01173,2022-01-17,Lomas de Zamora,individual
C04496,2024-08-19,Ramos Mejía,individual
C01974,2024-01-02,Lomas de Zamora,individual
