transaction_id,customer_id,product_id,date,quantity,unit_price,discount,total_amount,product_category,channel,payment_method
T00000291,C03870,P0052,2021-02-08,1,18760,1938.38,16821.62,repuesto,telefono,transferencia
T00000292,C01294,P0209,2021-02-08,1,91867070,22459447.95,69407622.05,auto,telefono,tarjeta
T00000293,C00485,P0046,2021-02-08,3,57286,13798.81,158059.19,repuesto,telefono,transferencia
T00000294,C01435,P0214,2021-02-08,1,194560,44419.49,150140.51,repuesto,concesionario,efectivo
T00000295,C01527,P0149,2021-02-09,1,258139,50850.84,207288.16,reparacion,concesionario,efectivo
T00000296,C02745,P0146,2021-02-09,1,99007,2655.88,96351.12,service,online,tarjeta
T00000297,C03835,P0140,2021-02-10,1,120359,25608.17,94750.83,reparacion,concesionario,efectivo
T00000298,C02108,P0096,2021-02-10,1,115829,13288.9,102540.1,service,concesionario,financiacion
T00000299,C03322,P0219,2021-02-10,2,153840,13499.07,294180.93,repuesto,telefono,financiacion
T00000300,C01152,P0245,2021-02-10,1,107720,2568.72,105151.28,service,online,transferencia
T00000301,C02188,P0169,2021-02-10,1,69482483,4091150.36,65391332.64,auto,online,efectivo
T00000302,C00509,P0061,2021-02-10,1,67127,11625.87,55501.13,service,online,financiacion
T00000303,C02548,P0061,2021-02-10,1,109925,13809.89,96115.11,service,telefono,financiacion
T00000304,C01095,P0245,2021-02-10,1,48947,2681.42,46265.58,service,concesionario,tarjeta
T00000305,C04500,P0242,2021-02-11,3,163790,51083.52,440286.48,repuesto,telefono,transferencia
T00000306,C00671,P0270,2021-02-11,5,183347,200108.37,716626.63,repuesto,online,financiacion
T00000307,C04487,P0259,2021-02-11,1,93946,2635.39,91310.61,service,concesionario,transferencia
T00000308,C00953,P0106,2021-02-11,1,131999,17171.14,114827.86,service,telefono,tarjeta
T00000309,C00456,P0233,2021-02-11,1,86895,9677.55,77217.45,service,concesionario,tarjeta
T00000310,C02525,P0012,2021-02-11,5,20135,11637.48,89037.52,repuesto,online,financiacion
T00000311,C00599,P0024,2021-02-11,1,441016,24024.49,416991.51,reparacion,online,financiacion
T00000312,C00566,P0242,2021-02-11,1,146862,34313.67,112548.33,repuesto,concesionario,financiacion
T00000313,C03444,P0192,2021-02-12,1,120790,4089.61,116700.39,service,online,tarjeta
T00000314,C04418,P0069,2021-02-12,1,247916,23282.13,224633.87,reparacion,telefono,financiacion
T00000315,C01044,P0115,2021-02-12,1,90419,8884.99,81534.01,service,concesionario,efectivo
T00000316,C04461,P0218,2021-02-12,1,292747,49291.27,243455.73,reparacion,telefono,tarjeta
T00000317,C01271,P0142,2021-02-12,1,179767,20701.31,159065.69,reparacion,concesionario,efectivo
T00000318,C00129,P0124,2021-02-13,1,74269520,11417512.86,62852007.14,auto,concesionario,efectivo
T00000319,C00399,P0126,2021-02-13,1,24400,2723.29,21676.71,service,telefono,efectivo
T00000320,C00463,P0072,2021-02-13,1,50715,6843.48,43871.52,service,telefono,financiacion
T00000321,C02613,P0296,2021-02-13,1,140113,25623.78,114489.22,service,telefono,financiacion
T00000322,C04271,P0114,2021-02-13,1,134852,4829.74,130022.26,service,online,financiacion
T00000323,C01435,P0219,2021-02-13,1,92970,22045.98,70924.02,service,telefono,tarjeta
T00000324,C03123,P0269,2021-02-13,1,64226575,15118717.54,49107857.46,auto,online,tarjeta
T00000325,C04407,P0243,2021-02-13,1,59306,5581.59,53724.41,service,concesionario,transferencia
T00000326,C03794,P0030,2021-02-13,1,112743,4068.66,108674.34,service,telefono,tarjeta
T00000327,C03182,P0125,2021-02-14,1,342178,45337.88,296840.12,reparacion,online,transferencia
T00000328,C03040,P0048,2021-02-14,1,30363,7000.39,23362.61,service,telefono,transferencia
T00000329,C04940,P0021,2021-02-15,1,69436,11694.27,57741.73,service,concesionario,transferencia
T00000330,C04579,P0112,2021-02-15,1,358063,64836.73,293226.27,reparacion,online,transferencia
T00000331,C00126,P0109,2021-02-15,1,224569,17021.66,207547.34,reparacion,concesionario,efectivo
T00000332,C01676,P0204,2021-02-15,2,130546,45405.61,215686.39,repuesto,concesionario,financiacion
T00000333,C02944,P0158,2021-02-16,4,104788,55920.13,363231.87,repuesto,online,financiacion
T00000334,C03847,P0164,2021-02-16,4,135358,13347.41,528084.59,repuesto,concesionario,financiacion
T00000335,C01813,P0075,2021-02-16,1,25992,3655.29,22336.71,service,concesionario,financiacion
T00000336,C02419,P0079,2021-02-16,5,158100,142292.36,648207.64,repuesto,concesionario,financiacion
T00000337,C04091,P0282,2021-02-16,1,94683,19726.32,74956.68,service,telefono,financiacion
T00000338,C04019,P0236,2021-02-16,1,127687,15597.64,112089.36,service,concesionario,financiacion
T00000339,C01508,P0278,2021-02-16,1,114412,15632.86,98779.14,service,telefono,efectivo
T00000340,C03379,P0071,2021-02-16,1,24485,4678.71,19806.29,repuesto,telefono,transferencia
T00000341,C04143,P0234,2021-02-16,1,39795,90.95,39704.05,service,online,efectivo
T00000342,C03997,P0009,2021-02-17,5,179785,205123.78,693801.22,repuesto,concesionario,tarjeta
T00000343,C04389,P0147,2021-02-17,1,89057233,16079121.37,72978111.63,auto,concesionario,tarjeta
T00000344,C00790,P0269,2021-02-17,1,143987,3852.24,140134.76,reparacion,concesionario,transferencia
T00000345,C02904,P0137,2021-02-17,1,89003,5616.49,83386.51,service,online,efectivo
T00000346,C01993,P0116,2021-02-17,1,73218,8401.72,64816.28,service,online,efectivo
T00000347,C03107,P0194,2021-02-17,1,175365,4099.18,171265.82,repuesto,telefono,tarjeta
T00000348,C00678,P0256,2021-02-17,1,21238,3731.76,17506.24,service,online,financiacion
T00000349,C01883,P0109,2021-02-17,5,29998,34465.91,115524.09,repuesto,telefono,tarjeta
T00000350,C02297,P0279,2021-02-17,1,141131,2623.2,138507.8,service,telefono,efectivo
T00000351,C01698,P0074,2021-02-17,1,131467,10336.09,121130.91,service,telefono,tarjeta
T00000352,C01970,P0291,2021-02-17,1,206907,8403.02,198503.98,reparacion,online,financiacion
T00000353,C00643,P0257,2021-02-17,1,116959,4092.12,112866.88,service,telefono,financiacion
T00000354,C00623,P0175,2021-02-17,1,77290,4485.6,72804.4,service,telefono,tarjeta
T00000355,C02240,P0231,2021-02-17,1,221115,1637.67,219477.33,reparacion,online,transferencia
T00000356,C01522,P0300,2021-02-18,1,143357,13455.02,129901.98,service,telefono,tarjeta
T00000357,C02019,P0038,2021-02-18,1,101083,7464.46,93618.54,service,concesionario,financiacion
T00000358,C01264,P0200,2021-02-18,1,113280,22199.77,91080.23,service,online,financiacion
T00000359,C03644,P0185,2021-02-18,1,20680,4875.1,15804.9,service,online,efectivo
T00000360,C04563,P0285,2021-02-18,1,44561,4801.22,39759.78,service,telefono,tarjeta
T00000361,C00763,P0167,2021-02-18,1,31746,2808.84,28937.16,service,online,efectivo
T00000362,C04584,P0125,2021-02-19,1,70829,13796.94,57032.06,service,telefono,transferencia
T00000363,C02199,P0253,2021-02-19,2,49433,6646.74,92219.26,repuesto,concesionario,efectivo
T00000364,C03967,P0040,2021-02-19,1,56170,5913.33,50256.67,service,online,financiacion
T00000365,C04865,P0101,2021-02-19,1,427958,66872.04,361085.96,reparacion,online,efectivo
T00000366,C02722,P0195,2021-02-19,1,20887,4954.52,15932.48,service,online,tarjeta
T00000367,C04870,P0070,2021-02-19,1,126886,26123.77,100762.23,service,online,financiacion
T00000368,C01456,P0204,2021-02-19,2,187266,44851.12,329680.88,repuesto,online,financiacion
T00000369,C01986,P0167,2021-02-19,4,170911,165401.36,518242.64,repuesto,online,financiacion
T00000370,C04620,P0103,2021-02-19,1,256011,23362.0,232649.0,reparacion,telefono,transferencia
T00000371,C03782,P0108,2021-02-19,1,149205,35548.26,113656.74,repuesto,online,financiacion
T00000372,C03352,P0256,2021-02-19,1,86259,17660.79,68598.21,reparacion,concesionario,financiacion
T00000373,C03467,P0194,2021-02-19,1,106332,4097.59,102234.41,service,concesionario,tarjeta
T00000374,C04378,P0260,2021-02-20,1,301257,43851.27,257405.73,reparacion,telefono,tarjeta
T00000375,C00697,P0056,2021-02-20,5,99248,73669.3,422570.7,repuesto,concesionario,financiacion
T00000376,C03274,P0170,2021-02-20,1,100304,1110.78,99193.22,service,online,efectivo
T00000377,C04250,P0286,2021-02-20,1,52727276,2926378.05,49800897.95,auto,telefono,transferencia
T00000378,C04822,P0257,2021-02-20,1,71266,8250.17,63015.83,service,concesionario,financiacion
T00000379,C03408,P0044,2021-02-20,1,303111,7922.52,295188.48,reparacion,concesionario,transferencia
T00000380,C01695,P0267,2021-02-21,1,64966,7395.28,57570.72,service,online,financiacion
T00000381,C02460,P0023,2021-02-21,4,119862,38225.13,441222.87,repuesto,telefono,efectivo
T00000382,C01347,P0125,2021-02-21,1,64047142,10375155.33,53671986.67,auto,telefono,transferencia
T00000383,C03786,P0119,2021-02-21,5,91766,48907.77,409922.23,repuesto,online,transferencia
T00000384,C00240,P0102,2021-02-21,1,106154,11468.2,94685.8,service,online,tarjeta
T00000385,C02281,P0033,2021-02-22,1,112371,6034.21,106336.79,service,telefono,efectivo
T00000386,C01615,P0235,2021-02-22,2,145742,26655.7,264828.3,repuesto,concesionario,financiacion
T00000387,C02568,P0199,2021-02-22,5,133315,160963.93,505611.07,repuesto,telefono,tarjeta
T00000388,C01414,P0153,2021-02-22,3,96206,61007.91,227610.09,repuesto,telefono,efectivo
T00000389,C00959,P0094,2021-02-23,1,87099,5194.86,81904.14,repuesto,online,transferencia
T00000390,C03144,P0217,2021-02-23,5,114638,19756.04,553433.96,repuesto,concesionario,tarjeta
T00000391,C04012,P0148,2021-02-23,2,186779,51823.01,321734.99,repuesto,concesionario,transferencia
T00000392,C02942,P0005,2021-02-23,1,79113,12250.85,66862.15,service,online,transferencia
T00000393,C04141,P0254,2021-02-23,1,70324,16945.08,53378.92,service,online,tarjeta
T00000394,C01371,P0043,2021-02-23,1,130086,14434.72,115651.28,service,telefono,efectivo
T00000395,C01842,P0276,2021-02-23,3,62810,1540.18,186889.82,repuesto,online,transferencia
T00000396,C00928,P0294,2021-02-23,4,153281,84262.58,528861.42,repuesto,concesionario,financiacion
T00000397,C00341,P0226,2021-02-23,5,101170,104029.43,401820.57,repuesto,telefono,transferencia
T00000398,C02028,P0153,2021-02-23,1,103695,19079.59,84615.41,reparacion,concesionario,tarjeta
T00000399,C03597,P0061,2021-02-23,1,133010,27158.27,105851.73,service,concesionario,transferencia
T00000400,C05000,P0220,2021-02-23,1,358241,61718.98,296522.02,reparacion,concesionario,transferencia
T00000401,C04361,P0144,2021-02-23,1,59248,8443.94,50804.06,repuesto,telefono,transferencia
T00000402,C04692,P0137,2021-02-24,1,112281,8214.33,104066.67,service,telefono,efectivo
T00000403,C00486,P0142,2021-02-24,1,118316,23239.96,95076.04,service,telefono,transferencia
T00000404,C02639,P0127,2021-02-24,2,39784,2909.07,76658.93,repuesto,telefono,tarjeta
T00000405,C03074,P0232,2021-02-25,3,156368,73627.38,395476.62,repuesto,concesionario,efectivo
T00000406,C03024,P0233,2021-02-25,1,118278,8226.99,110051.01,service,online,financiacion
T00000407,C03756,P0184,2021-02-25,1,197079,36012.83,161066.17,repuesto,concesionario,tarjeta
T00000408,C04053,P0138,2021-02-25,1,76314,15736.86,60577.14,service,online,financiacion
T00000409,C03976,P0176,2021-02-25,1,95750,3126.1,92623.9,service,telefono,efectivo
T00000410,C01295,P0226,2021-02-25,1,79684020,324340.9,79359679.1,auto,online,efectivo
T00000411,C01081,P0155,2021-02-25,1,274290,13873.47,260416.53,reparacion,concesionario,financiacion
T00000412,C03047,P0085,2021-02-26,1,67242,4209.17,63032.83,service,concesionario,tarjeta
T00000413,C00748,P0049,2021-02-26,2,195313,41917.19,348708.81,repuesto,concesionario,transferencia
T00000414,C03646,P0005,2021-02-26,5,39786,11249.04,187680.96,repuesto,concesionario,financiacion
T00000415,C03914,P0037,2021-02-26,1,271414,47092.43,224321.57,reparacion,concesionario,tarjeta
T00000416,C02567,P0189,2021-02-26,1,125638,3217.19,122420.81,service,online,transferencia
T00000417,C01091,P0074,2021-02-27,1,126609,23839.14,102769.86,service,concesionario,efectivo
T00000418,C01746,P0078,2021-02-27,4,48022,16864.74,175223.26,repuesto,online,tarjeta
T00000419,C01147,P0064,2021-02-27,1,95449,21394.73,74054.27,reparacion,telefono,tarjeta
T00000420,C01146,P0127,2021-02-27,1,76280,5997.58,70282.42,service,online,efectivo
T00000421,C04978,P0146,2021-02-27,1,98774,14816.29,83957.71,service,telefono,efectivo
T00000422,C01684,P0266,2021-02-27,1,395194,86530.41,308663.59,reparacion,telefono,transferencia
T00000423,C01961,P0254,2021-02-27,1,82474,16160.81,66313.19,repuesto,online,efectivo
T00000424,C04328,P0007,2021-02-27,1,103634,15387.83,88246.17,service,online,financiacion
T00000425,C03448,P0188,2021-02-27,1,132828,27859.79,104968.21,service,telefono,transferencia
T00000426,C00113,P0135,2021-02-27,1,24134,3543.86,20590.14,repuesto,concesionario,efectivo
T00000427,C02347,P0257,2021-02-27,1,463815,46146.7,417668.3,reparacion,online,tarjeta
T00000428,C01251,P0143,2021-02-27,5,26607,17881.75,115153.25,repuesto,concesionario,financiacion
T00000429,C01273,P0275,2021-02-27,1,140707,7147.83,133559.17,service,online,tarjeta
T00000430,C03584,P0123,2021-02-28,1,175351,13597.13,161753.87,repuesto,concesionario,transferencia
T00000431,C04988,P0029,2021-02-28,1,76948,2231.23,74716.77,service,online,transferencia
T00000432,C00093,P0084,2021-02-28,1,112785,3868.86,108916.14,service,online,financiacion
T00000433,C01040,P0138,2021-02-28,3,193944,24286.1,557545.9,repuesto,telefono,efectivo
T00000434,C02229,P0269,2021-02-28,3,12695,7684.68,30400.32,repuesto,concesionario,financiacion
T00000435,C04185,P0185,2021-02-28,1,156165,19370.22,136794.78,repuesto,concesionario,tarjeta
T00000436,C02090,P0053,2021-02-28,1,137493,12638.62,124854.38,reparacion,telefono,efectivo
T00000437,C00101,P0126,2021-02-28,1,86692,55.67,86636.33,service,concesionario,tarjeta
T00000438,C00290,P0284,2021-02-28,1,140615,5276.04,135338.96,service,telefono,tarjeta
T00000439,C02621,P0139,2021-03-01,1,52540,5467.53,47072.47,service,concesionario,financiacion
T00000440,C01470,P0115,2021-03-01,1,108254,24409.68,83844.32,service,telefono,efectivo
T00000441,C02313,P0160,2021-03-01,1,86137,18885.35,67251.65,reparacion,online,efectivo
T00000442,C04619,P0156,2021-03-01,3,7089,1066.92,20200.08,repuesto,telefono,transferencia
T00000443,C01601,P0280,2021-03-01,4,160108,159753.7,480678.3,repuesto,concesionario,transferencia
T00000444,C04437,P0178,2021-03-01,1,73034115,436566.1,72597548.9,auto,telefono,efectivo
T00000445,C03083,P0158,2021-03-01,1,50766,9631.95,41134.05,reparacion,concesionario,transferencia
T00000446,C00491,P0073,2021-03-01,4,67434,33179.48,236556.52,repuesto,telefono,financiacion
T00000447,C04258,P0212,2021-03-01,1,140753,8145.11,132607.89,service,telefono,financiacion
T00000448,C01094,P0202,2021-03-01,5,27256,3256.31,133023.69,repuesto,concesionario,efectivo
T00000449,C02390,P0134,2021-03-01,1,146382,4783.34,141598.66,service,online,tarjeta
T00000450,C02228,P0120,2021-03-01,3,197768,47176.23,546127.77,repuesto,concesionario,transferencia
T00000451,C01274,P0055,2021-03-02,1,120944,17679.23,103264.77,service,concesionario,tarjeta
T00000452,C01701,P0232,2021-03-02,1,111564,14947.47,96616.53,repuesto,online,tarjeta
T00000453,C02493,P0021,2021-03-02,1,35717,807.39,34909.61,service,concesionario,financiacion
T00000454,C02915,P0203,2021-03-02,1,113212,7025.34,106186.66,service,telefono,efectivo
T00000455,C03313,P0232,2021-03-02,2,73201,1137.62,145264.38,repuesto,telefono,transferencia
T00000456,C01146,P0063,2021-03-03,1,33357,6703.9,26653.1,service,concesionario,efectivo
T00000457,C03282,P0191,2021-03-03,1,166543,5442.43,161100.57,reparacion,telefono,efectivo
T00000458,C00529,P0102,2021-03-03,1,72848,397.02,72450.98,repuesto,telefono,tarjeta
T00000459,C02717,P0063,2021-03-03,1,98223,22224.87,75998.13,reparacion,concesionario,tarjeta
T00000460,C03236,P0255,2021-03-03,1,141127,20247.64,120879.36,service,concesionario,tarjeta
T00000461,C01534,P0141,2021-03-03,3,50300,8100.17,142799.83,repuesto,online,tarjeta
T00000462,C02014,P0152,2021-03-03,1,68166,10465.3,57700.7,reparacion,online,tarjeta
T00000463,C02292,P0197,2021-03-03,1,301150,4590.96,296559.04,reparacion,concesionario,tarjeta
T00000464,C02042,P0279,2021-03-03,1,135953,27095.36,108857.64,service,concesionario,tarjeta
T00000465,C03971,P0177,2021-03-03,4,99139,53982.95,342573.05,repuesto,telefono,financiacion
T00000466,C04892,P0113,2021-03-03,1,43568,283.88,43284.12,service,concesionario,financiacion
T00000467,C02929,P0300,2021-03-04,1,149961,17683.57,132277.43,service,concesionario,transferencia
T00000468,C04372,P0029,2021-03-04,1,106096,6396.34,99699.66,service,concesionario,tarjeta
T00000469,C01424,P0091,2021-03-04,1,129998,32224.62,97773.38,service,concesionario,financiacion
T00000470,C04847,P0015,2021-03-04,1,415757,37291.65,378465.35,reparacion,telefono,financiacion
T00000471,C01543,P0253,2021-03-04,1,345492,12273.8,333218.2,reparacion,telefono,financiacion
T00000472,C01906,P0113,2021-03-04,1,24975,563.54,24411.46,service,concesionario,tarjeta
T00000473,C02792,P0091,2021-03-04,1,45040091,9080593.7,35959497.3,auto,online,efectivo
T00000474,C01161,P0057,2021-03-04,1,96733350,17041909.47,79691440.53,auto,telefono,financiacion
T00000475,C03241,P0052,2021-03-04,1,245869,43306.01,202562.99,reparacion,online,financiacion
T00000476,C03579,P0250,2021-03-04,1,147908,5824.02,142083.98,service,telefono,financiacion
T00000477,C02924,P0115,2021-03-04,1,146975,20649.15,126325.85,service,telefono,transferencia
T00000478,C01044,P0091,2021-03-05,1,116206,20001.91,96204.09,service,telefono,efectivo
T00000479,C04649,P0017,2021-03-05,1,350330,34297.43,316032.57,reparacion,concesionario,financiacion
T00000480,C04633,P0054,2021-03-05,1,370539,20462.58,350076.42,reparacion,online,transferencia
T00000481,C02618,P0086,2021-03-05,1,30198,1796.75,28401.25,service,telefono,efectivo
T00000482,C02751,P0229,2021-03-05,1,401285,64115.58,337169.42,reparacion,concesionario,financiacion
T00000483,C02103,P0056,2021-03-05,1,110855,1878.85,108976.15,service,telefono,efectivo
T00000484,C01363,P0212,2021-03-05,1,76816911,14068719.48,62748191.52,auto,online,tarjeta
T00000485,C03928,P0296,2021-03-05,1,69197,1754.64,67442.36,service,telefono,transferencia
T00000486,C00274,P0151,2021-03-05,1,29661,5926.23,23734.77,service,concesionario,financiacion
T00000487,C01394,P0193,2021-03-05,1,33726,625.62,33100.38,service,concesionario,efectivo
T00000488,C03955,P0016,2021-03-06,3,29406,13101.05,75116.95,repuesto,online,transferencia
T00000489,C02713,P0106,2021-03-06,2,118823,3181.83,234464.17,repuesto,concesionario,tarjeta
T00000490,C02307,P0153,2021-03-06,5,194277,64418.55,906966.45,repuesto,concesionario,efectivo
T00000491,C04022,P0079,2021-03-06,1,94741644,13018985.39,81722658.61,auto,concesionario,financiacion
T00000492,C04917,P0246,2021-03-06,1,29761279,2191542.08,27569736.92,auto,concesionario,efectivo
T00000493,C00672,P0243,2021-03-06,1,40928708,6530079.78,34398628.22,auto,concesionario,financiacion
T00000494,C02171,P0047,2021-03-07,4,128455,114951.49,398868.51,repuesto,telefono,tarjeta
